Bestandeseinheit,Baumart,Baumnummer,D_1957,Aus_1957,H_1957,D_1963,Aus_1963,H_1963,D_1972,Aus_1972,H_1972,D_1982,Aus_1982,H_1982,D_1992,Aus_1992,H_1992,D_2000,Aus_2000,H_2000,D_2008,Aus_2008,H_2008,D_2016,Aus_2016,H_2016
1,Bu,8611,16.0,NA,NA,16.6,NA,NA,18.2,NA,NA,18.6,NA,NA,19.7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,8612,8.6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,8613,23.4,NA,NA,26.1,NA,NA,29.9,NA,NA,33.0,NA,NA,36.0,NA,NA,38.0,NA,NA,39.9,NA,NA,43.5,NA,NA
1,Bu,8614,19.6,NA,NA,22.0,NA,NA,25.2,NA,NA,27.6,NA,NA,30.7,NA,NA,32.8,NA,NA,36.9,2,NA,NA,NA,NA
1,Bu,8615,10.2,NA,NA,10.0,NA,NA,9.9,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,8701,12.7,NA,NA,12.6,NA,NA,12.6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,8702,19.4,NA,NA,20.5,NA,NA,23.4,NA,NA,24.9,NA,25.0,26.5,NA,25.0,27.5,3,NA,NA,NA,NA,NA,NA,NA
1,Bu,8703,15.2,NA,NA,15.6,NA,NA,16.2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,8704,20.8,NA,NA,22.2,NA,NA,24.4,NA,NA,26.0,NA,NA,27.6,NA,NA,28.8,3,NA,NA,NA,NA,NA,NA,NA
1,Bu,8705,15.4,NA,NA,14.9,NA,NA,15.2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,8706,7.1,NA,NA,7.6,NA,NA,7.3,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,8707,12.2,NA,NA,12.2,NA,NA,12.4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,8708,8.8,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,8709,8.7,NA,NA,8.6,NA,NA,9.4,NA,NA,8.8,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,8710,21.6,NA,NA,24.0,NA,NA,28.4,NA,NA,32.2,NA,NA,35.6,NA,NA,37.5,NA,NA,39.7,NA,28.2,42.7,NA,NA
1,Bu,8711,12.1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,8712,26.4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,8713,15.2,NA,NA,15.1,NA,NA,16.2,NA,NA,16.2,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,8714,24.8,NA,NA,26.4,NA,NA,29.3,NA,NA,31.6,NA,25.0,33.5,NA,25.0,34.1,NA,NA,35.5,2,NA,NA,NA,NA
1,Bu,8801,9.7,NA,NA,9.6,NA,NA,9.8,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,8802,16.7,NA,NA,19.2,NA,NA,23.2,NA,NA,26.8,NA,NA,29.5,NA,NA,31.0,3,NA,NA,NA,NA,NA,NA,NA
1,Bu,8803,13.4,NA,NA,15.2,NA,NA,16.5,NA,NA,17.2,NA,17.5,17.9,7,19.0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,8804,10.4,NA,NA,13.0,NA,NA,15.8,NA,NA,17.6,NA,NA,19.7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,8805,9.5,NA,NA,11.4,NA,NA,11.8,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,8806,7.1,NA,NA,7.3,NA,NA,7.0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,8807,19.0,NA,NA,22.0,NA,NA,26.4,NA,NA,29.6,NA,NA,32.7,NA,NA,34.6,3,NA,NA,NA,NA,NA,NA,NA
1,Bu,8808,8.9,NA,NA,9.2,NA,NA,9.0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,8809,9.6,NA,NA,9.9,NA,NA,10.0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,8901,15.6,NA,NA,19.0,NA,NA,23.9,NA,NA,28.3,NA,NA,32.4,NA,NA,35.6,NA,30.6,38.7,NA,31.2,42.0,NA,NA
1,Bu,8902,8.8,7,11.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,8903,11.4,3,14.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,8904,19.5,NA,NA,22.6,NA,NA,26.6,NA,NA,30.6,NA,24.5,33.5,NA,29.5,36.0,NA,NA,38.0,NA,30.8,39.5,NA,NA
1,Bu,8905,16.6,NA,NA,20.8,NA,NA,26.8,NA,NA,32.3,NA,NA,37.3,NA,NA,40.0,NA,NA,42.5,NA,31.9,44.7,NA,NA
1,Bu,51001,19.6,NA,NA,21.0,NA,NA,23.1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,51002,14.4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,51003,10.6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,51004,18.4,NA,NA,20.2,NA,NA,23.2,NA,NA,26.1,NA,24.5,28.8,NA,26.0,30.9,NA,NA,32.8,NA,NA,33.9,NA,NA
1,Bu,51005,7.4,NA,NA,7.7,NA,NA,8.4,NA,NA,9.0,NA,NA,9.3,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,51006,20.8,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,51007,22.8,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,51008,8.8,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,51009,13.7,NA,NA,13.9,NA,NA,15.4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,51010,21.4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,51011,18.0,NA,NA,19.0,NA,NA,21.8,NA,NA,24.3,NA,NA,25.9,NA,NA,26.9,3,NA,NA,NA,NA,NA,NA,NA
1,Bu,51012,22.7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,51013,10.9,NA,NA,11.0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,51014,9.9,NA,NA,10.0,NA,NA,10.2,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,61001,7.0,NA,NA,7.1,NA,NA,6.8,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,61002,15.7,NA,NA,17.4,NA,NA,20.6,NA,NA,23.2,NA,NA,24.7,NA,NA,25.0,3,NA,NA,NA,NA,NA,NA,NA
1,Bu,61003,24.2,NA,NA,27.7,NA,NA,33.4,NA,NA,37.1,NA,NA,39.2,NA,NA,40.6,NA,NA,42.3,NA,NA,45.0,NA,NA
1,Bu,61004,7.9,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,61005,15.8,NA,NA,17.2,NA,NA,20.0,NA,NA,22.7,NA,NA,25.1,NA,26.5,26.7,NA,NA,28.4,2,29.6,NA,NA,NA
1,Bu,61006,10.8,NA,NA,10.7,NA,NA,10.8,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,61007,9.2,NA,NA,9.2,NA,NA,9.4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,61008,20.6,NA,NA,22.2,NA,NA,24.8,NA,NA,26.8,NA,NA,28.1,NA,28.5,28.6,3,NA,NA,NA,NA,NA,NA,NA
1,Bu,61009,9.6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,61010,22.2,NA,NA,24.8,NA,NA,29.4,NA,NA,33.2,NA,25.0,36.6,NA,28.0,38.6,NA,NA,40.5,NA,30.0,43.0,NA,NA
1,Bu,61011,12.0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,61012,11.2,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,61013,20.0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,61014,6.1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,61015,11.6,NA,NA,11.6,NA,NA,11.9,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,61016,7.2,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,61017,8.8,NA,NA,8.6,NA,NA,8.8,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,61018,17.8,NA,NA,20.2,NA,NA,23.2,NA,NA,25.8,NA,NA,28.1,NA,NA,28.4,3,NA,NA,NA,NA,NA,NA,NA
1,Bu,61019,14.4,NA,NA,15.3,NA,NA,16.2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,61020,12.1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,61021,7.2,NA,NA,7.2,NA,NA,7.2,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,61022,9.6,NA,NA,9.4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,61023,22.0,NA,NA,23.2,NA,NA,26.8,NA,NA,29.5,NA,NA,31.2,NA,NA,31.7,NA,NA,32.9,NA,29.5,33.6,NA,NA
1,Bu,61024,11.2,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,71001,16.2,NA,NA,16.2,NA,NA,17.0,NA,NA,17.4,NA,NA,17.6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,71002,22.2,NA,NA,24.2,NA,NA,28.5,NA,NA,31.1,NA,24.0,33.8,NA,29.0,35.3,NA,NA,36.6,NA,30.5,39.4,NA,31.6
1,Bu,71003,19.4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,71004,8.4,NA,NA,8.4,NA,NA,8.6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,71005,16.4,NA,NA,18.0,NA,NA,20.6,NA,NA,22.0,NA,23.0,23.1,NA,24.0,24.7,3,29.4,NA,NA,NA,NA,NA,NA
1,Bu,71006,12.0,NA,NA,13.1,NA,NA,14.4,NA,NA,15.0,NA,NA,15.4,7,20.0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,71007,9.8,NA,NA,9.6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,71008,16.2,NA,NA,17.0,NA,NA,18.8,NA,NA,19.8,NA,NA,20.7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,71009,18.8,NA,NA,21.5,NA,NA,25.5,NA,NA,28.5,NA,NA,31.2,NA,NA,32.8,NA,30.6,34.2,NA,NA,35.6,NA,NA
1,Bu,71010,18.9,NA,17.0,21.3,NA,NA,24.0,NA,NA,26.5,NA,NA,29.5,NA,NA,32.1,NA,NA,33.9,NA,NA,36.7,NA,NA
1,Bu,71011,13.8,NA,15.0,15.2,NA,NA,17.0,NA,NA,18.8,NA,NA,19.6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,71012,8.1,NA,11.0,8.7,NA,NA,8.8,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,71013,16.2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,71014,7.6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,71015,14.5,NA,NA,16.0,NA,NA,17.4,NA,NA,19.4,NA,NA,20.9,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,71016,7.2,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,71017,17.5,NA,NA,19.6,NA,NA,22.6,NA,NA,25.0,NA,NA,26.8,NA,NA,28.9,NA,NA,30.4,2,NA,NA,NA,NA
1,Bu,71018,15.6,NA,NA,17.0,NA,NA,19.1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,71019,22.1,NA,NA,22.8,NA,NA,26.4,NA,NA,29.2,NA,NA,31.9,NA,NA,33.4,3,NA,NA,NA,NA,NA,NA,NA
1,Bu,71020,8.0,NA,NA,8.0,NA,NA,7.9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,81001,15.4,NA,16.5,17.9,NA,NA,20.2,NA,NA,21.6,NA,NA,23.7,NA,NA,25.5,3,NA,NA,NA,NA,NA,NA,NA
1,Bu,81002,13.0,NA,15.5,13.6,NA,NA,13.8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,81003,7.7,NA,NA,7.9,NA,NA,8.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,81004,15.0,NA,NA,17.2,NA,NA,19.3,NA,NA,20.3,NA,NA,20.8,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,81005,8.0,NA,NA,7.8,NA,NA,8.1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,81006,17.2,NA,NA,20.8,NA,NA,26.2,NA,NA,30.1,NA,NA,33.1,NA,NA,35.3,NA,31.1,37.4,NA,NA,38.9,NA,NA
1,Bu,81007,9.8,NA,NA,11.1,NA,NA,12.2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,81008,8.6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,81009,11.6,NA,NA,14.0,NA,NA,17.5,NA,NA,20.2,NA,NA,22.5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,81010,6.8,NA,NA,7.1,NA,NA,7.2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,81011,7.6,NA,NA,7.8,NA,NA,7.8,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,81012,8.2,NA,NA,8.1,NA,NA,8.0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,81013,14.1,NA,NA,15.8,NA,NA,18.6,NA,NA,20.2,NA,NA,21.5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,81014,10.2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,81015,9.6,NA,NA,10.0,NA,NA,10.0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,81016,20.4,NA,NA,22.9,NA,NA,26.1,NA,NA,28.0,NA,NA,30.2,NA,NA,31.1,NA,NA,32.0,NA,NA,33.5,NA,NA
1,Bu,81017,6.7,NA,NA,7.0,NA,NA,7.4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,81018,12.9,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,81019,11.2,NA,NA,11.4,NA,NA,11.7,NA,NA,11.8,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,81020,21.6,NA,NA,24.4,NA,NA,27.5,NA,NA,30.0,NA,NA,32.3,NA,NA,34.4,3,NA,NA,NA,NA,NA,NA,NA
