Bestandeseinheit,Baumart,Baumnummer,D_1957,Aus_1957,H_1957,D_1963,Aus_1963,H_1963,D_1972,Aus_1972,H_1972,D_1982,Aus_1982,H_1982,D_1992,Aus_1992,H_1992,D_2000,Aus_2000,H_2000,D_2008,Aus_2008,H_2008,D_2016,Aus_2016,H_2016
1,Bu,1303,9.0,NA,NA,9.0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,1304,5.9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,1305,10.4,NA,NA,11.2,NA,NA,13.1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,1306,10.4,NA,NA,11.3,NA,NA,12.7,NA,NA,13.1,NA,NA,13.8,NA,NA,14.1,NA,NA,15.0,5,NA,NA,NA,NA
1,Bu,1307,4.2,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,1308,6.4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,1309,15.2,NA,NA,18.6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,1310,6.6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,1311,11.3,NA,NA,12.0,NA,NA,14.6,NA,NA,15.9,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,1312,8.0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,1313,8.1,NA,NA,8.0,NA,NA,8.2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,1314,21.9,NA,NA,25.8,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,1315,7.9,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,1316,9.9,NA,NA,9.4,NA,NA,10.2,NA,NA,10.1,NA,NA,10.2,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,1317,13.8,NA,NA,14.3,NA,NA,16.3,NA,NA,19.6,NA,NA,22.1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,1318,13.6,NA,NA,14.6,NA,NA,18.8,NA,NA,22.8,NA,NA,26.4,NA,NA,30.6,NA,NA,35.8,NA,NA,38.5,NA,NA
1,Bu,1319,7.2,NA,NA,7.2,NA,NA,7.5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,1320,7.6,NA,NA,7.6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,1321,14.0,NA,NA,16.2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,1322,6.9,NA,NA,7.2,NA,NA,7.1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,1323,11.4,NA,NA,11.4,NA,NA,12.1,NA,NA,12.7,NA,NA,13.4,NA,NA,13.9,NA,NA,15.1,7,NA,NA,NA,NA
1,Bu,1324,11.3,NA,NA,12.2,NA,NA,13.4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,1325,17.4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,1326,11.8,NA,NA,13.0,NA,NA,17.0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,1401,16.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,1402,11.1,NA,NA,11.6,NA,NA,12.7,NA,NA,13.1,NA,NA,13.4,NA,NA,13.5,NA,NA,14.0,NA,NA,15.7,NA,NA
1,Bu,1403,7.2,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,1404,12.0,NA,NA,12.2,NA,NA,13.0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,1405,9.3,NA,NA,9.2,NA,NA,9.6,NA,NA,9.8,NA,NA,9.8,NA,NA,9.8,NA,13.4,10.3,5,NA,NA,NA,NA
1,Bu,1406,11.6,NA,NA,11.6,NA,NA,13.6,NA,NA,15.5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,1407,14.2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,1408,7.0,NA,NA,6.8,NA,NA,7.4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,1409,10.9,NA,NA,10.9,NA,NA,13.0,NA,NA,13.0,NA,NA,12.9,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,1410,5.1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,1411,5.6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,1412,5.8,NA,NA,5.8,NA,NA,6.0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,1413,18.0,NA,NA,20.6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,1414,7.4,NA,NA,7.4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,1415,10.3,NA,NA,10.2,NA,NA,12.0,NA,NA,12.2,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,1416,14.4,NA,NA,15.6,NA,NA,18.5,NA,NA,22.0,NA,NA,24.1,NA,NA,24.9,NA,28.9,26.5,NA,NA,28.4,NA,30.2
1,Bu,1417,9.8,NA,NA,9.7,NA,NA,10.8,NA,NA,11.0,NA,NA,11.0,NA,NA,11.0,NA,NA,11.1,NA,NA,13.3,NA,NA
1,Bu,1418,18.4,NA,NA,21.2,NA,NA,25.1,NA,NA,29.0,NA,NA,32.8,NA,NA,35.4,NA,29.5,37.2,2,NA,NA,NA,NA
1,Bu,1419,13.0,NA,NA,12.9,NA,NA,13.7,NA,NA,13.8,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,1420,7.9,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,1421,13.8,NA,NA,15.4,NA,NA,18.3,NA,NA,21.3,NA,NA,22.9,NA,NA,24.6,NA,NA,26.0,NA,NA,27.1,NA,NA
1,Bu,1422,15.4,NA,NA,17.2,NA,NA,20.0,NA,NA,22.3,NA,NA,24.2,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,1423,11.5,NA,NA,11.7,NA,NA,11.7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,1424,9.6,NA,NA,9.9,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,1425,20.3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,1426,12.2,NA,NA,13.2,NA,NA,15.6,NA,NA,17.2,NA,NA,17.8,NA,NA,18.7,NA,NA,19.9,NA,NA,22.3,NA,NA
1,Bu,1427,6.4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,1428,9.8,NA,NA,10.2,NA,NA,11.2,NA,NA,11.4,NA,NA,11.4,NA,NA,12.6,1,NA,NA,NA,NA,NA,NA,NA
1,Bu,1429,23.7,NA,NA,27.8,NA,NA,33.7,NA,NA,39.2,NA,NA,44.4,NA,NA,48.1,3,NA,NA,NA,NA,NA,NA,NA
1,Bu,1430,10.0,NA,NA,10.7,NA,NA,10.6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,1501,20.3,NA,NA,24.0,NA,NA,29.6,NA,NA,33.8,NA,NA,37.7,NA,NA,40.4,NA,NA,43.6,NA,NA,45.7,NA,NA
1,Bu,1502,13.8,NA,NA,15.9,NA,NA,17.8,NA,NA,19.2,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,1503,11.8,NA,NA,12.0,NA,NA,12.9,NA,NA,12.7,NA,NA,12.7,NA,NA,12.8,NA,NA,13.6,NA,NA,15.9,NA,NA
1,Bu,1504,12.4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,1505,8.8,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,1506,11.5,NA,NA,11.6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,1507,10.8,NA,NA,10.8,NA,NA,10.8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,1508,11.6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,1509,16.4,NA,NA,19.8,NA,NA,24.6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,1510,10.6,NA,NA,11.6,NA,NA,12.4,NA,NA,12.6,NA,NA,12.7,NA,NA,12.7,NA,NA,13.0,NA,NA,14.8,NA,NA
1,Bu,1511,7.0,NA,NA,6.6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,1512,14.6,NA,NA,17.6,NA,NA,20.4,NA,NA,22.0,NA,NA,22.9,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,1513,18.5,NA,NA,18.6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,1514,18.0,NA,NA,21.5,NA,NA,25.8,NA,NA,29.2,NA,NA,33.1,NA,NA,35.5,NA,NA,38.5,NA,NA,40.1,NA,NA
1,Bu,1515,8.2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,1516,13.9,NA,NA,16.4,NA,NA,19.2,NA,NA,21.3,NA,NA,23.5,NA,NA,25.2,NA,NA,26.7,NA,NA,28.7,5,NA
1,Bu,1517,12.0,NA,NA,13.3,NA,NA,14.2,NA,NA,14.9,NA,NA,15.3,NA,NA,15.6,1,NA,NA,NA,NA,NA,NA,NA
1,Bu,1518,8.6,NA,NA,8.7,NA,NA,8.6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,1519,11.1,NA,NA,11.3,NA,NA,11.4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,1520,6.0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,1521,8.6,NA,NA,8.3,NA,NA,8.7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,1522,15.0,NA,NA,16.8,NA,NA,19.8,NA,NA,21.8,NA,NA,23.5,NA,NA,26.0,NA,NA,27.4,NA,NA,28.7,NA,NA
1,Bu,2001,14.2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2002,8.6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2003,20.6,NA,NA,23.1,NA,NA,26.4,NA,NA,29.2,NA,NA,31.1,NA,NA,32.7,3,NA,NA,NA,NA,NA,NA,NA
1,Bu,2004,12.1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2005,8.2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2006,10.2,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2007,24.1,NA,NA,27.9,NA,NA,33.7,NA,NA,36.9,NA,NA,39.8,NA,NA,41.1,NA,NA,43.0,NA,31.2,43.9,NA,NA
1,Bu,2008,9.5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2009,8.4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2010,14.9,NA,NA,17.2,NA,NA,20.9,NA,NA,23.4,NA,NA,25.4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2011,11.5,NA,NA,12.0,NA,NA,12.7,NA,NA,12.9,7,22.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2012,10.8,NA,NA,11.0,NA,NA,11.2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2013,11.2,NA,NA,11.2,NA,NA,11.2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2014,8.6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2015,11.0,NA,NA,11.8,NA,NA,12.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2101,14.4,NA,NA,15.9,NA,NA,17.8,NA,NA,19.8,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2102,7.4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2103,9.8,NA,NA,9.8,NA,NA,9.7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2104,11.2,NA,NA,11.9,NA,NA,12.5,NA,NA,12.6,NA,NA,12.9,NA,NA,12.8,NA,NA,13.1,NA,NA,15.1,NA,NA
1,Bu,2105,7.8,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2106,6.8,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2107,21.9,NA,NA,24.1,NA,NA,27.6,NA,NA,30.8,NA,NA,34.0,NA,NA,35.6,NA,NA,37.8,NA,NA,39.6,NA,30.8
1,Bu,2108,10.5,NA,NA,10.4,NA,NA,11.1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2109,11.2,NA,NA,11.6,NA,NA,11.8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2110,21.0,NA,NA,23.0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2111,10.7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2112,20.2,NA,NA,22.8,NA,NA,26.9,NA,NA,30.6,NA,NA,34.5,NA,NA,37.2,NA,NA,40.2,NA,30.5,44.4,NA,NA
1,Bu,2113,7.8,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2114,7.7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2115,7.5,NA,NA,7.6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2116,9.8,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2117,7.2,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2118,19.4,NA,NA,21.7,NA,NA,25.5,NA,NA,28.2,NA,NA,31.3,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2119,12.1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2120,7.2,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2121,9.9,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2122,16.4,NA,NA,18.6,NA,NA,21.9,NA,NA,25.4,NA,NA,28.5,NA,NA,30.7,NA,NA,32.9,2,NA,NA,NA,NA
1,Bu,2123,5.6,NA,NA,5.4,NA,NA,6.0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2124,7.5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2125,11.6,NA,NA,11.6,NA,NA,11.8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2201,7.3,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2202,18.0,NA,NA,21.3,NA,NA,26.1,NA,NA,29.8,NA,NA,35.4,NA,NA,37.9,NA,NA,40.9,NA,NA,42.6,NA,31.8
1,Bu,2203,13.2,NA,NA,14.3,NA,NA,16.2,NA,23.0,16.8,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2204,12.0,NA,NA,12.2,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2205,18.6,NA,NA,20.4,NA,NA,22.8,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2206,12.2,NA,NA,12.9,NA,NA,13.1,NA,NA,13.4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2207,19.8,NA,NA,23.2,NA,NA,28.7,NA,23.9,33.6,NA,26.3,40.1,NA,28.5,58.7,7,NA,NA,NA,NA,NA,NA,NA
1,Bu,2208,13.9,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2209,15.0,NA,NA,16.4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2210,23.1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2211,17.6,NA,NA,19.6,NA,NA,24.2,NA,NA,27.9,NA,NA,31.1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2212,14.5,NA,NA,15.6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2213,13.0,NA,NA,14.9,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2214,15.2,NA,NA,18.2,NA,17.3,23.9,NA,NA,28.4,NA,NA,32.5,NA,NA,35.5,NA,NA,38.7,NA,NA,42.3,NA,NA
1,Bu,2215,6.5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2216,9.8,NA,NA,10.5,NA,NA,11.0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2217,7.2,NA,NA,7.6,NA,NA,7.4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2301,9.5,NA,10.5,9.4,NA,NA,10.3,NA,NA,10.5,NA,NA,10.5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2302,11.0,NA,NA,12.4,NA,NA,15.6,NA,NA,17.9,NA,NA,20.7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2303,15.8,NA,14.0,19.0,NA,NA,23.9,NA,NA,27.9,NA,NA,31.6,NA,NA,34.2,NA,NA,37.3,NA,NA,39.8,NA,NA
1,Bu,2304,10.7,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2305,9.0,NA,NA,9.4,NA,NA,9.9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2306,5.8,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2307,8.0,NA,NA,8.0,NA,NA,8.3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2308,15.6,NA,NA,20.0,NA,16.5,25.8,NA,NA,29.9,NA,NA,33.8,NA,NA,36.8,NA,NA,39.9,NA,NA,41.8,NA,NA
1,Bu,2309,8.6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2310,9.1,NA,NA,9.4,NA,NA,9.8,NA,NA,9.9,NA,NA,9.9,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2311,6.8,NA,NA,7.0,NA,NA,7.2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2312,10.6,NA,14.0,12.5,NA,16.0,15.6,NA,NA,17.3,NA,NA,18.1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2313,10.3,NA,NA,11.1,NA,NA,12.0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2314,9.0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2315,16.1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2316,10.2,NA,NA,12.3,NA,NA,15.4,NA,NA,17.3,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2317,8.5,NA,NA,8.6,NA,NA,8.7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2318,7.0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2319,6.0,NA,NA,6.0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2320,19.4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2321,15.5,NA,NA,18.5,NA,NA,23.0,NA,NA,26.2,NA,NA,27.8,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2322,9.6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2323,7.5,NA,NA,7.7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2324,14.9,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2325,9.8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2326,6.3,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2327,9.1,NA,NA,9.4,NA,NA,10.2,NA,NA,10.2,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2328,14.2,NA,NA,17.0,NA,NA,23.8,NA,NA,30.1,NA,NA,36.9,NA,NA,42.6,NA,NA,46.5,NA,30.5,49.3,NA,NA
1,Bu,2401,6.2,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2402,22.4,NA,NA,25.7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2403,11.8,NA,NA,11.4,NA,NA,11.7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2404,17.8,NA,NA,20.9,NA,NA,25.2,NA,NA,29.2,NA,NA,32.3,NA,NA,34.8,NA,NA,37.0,2,NA,NA,NA,NA
