Bestandeseinheit,Baumart,Baumnummer,D_1957,Aus_1957,H_1957,D_1963,Aus_1963,H_1963,D_1972,Aus_1972,H_1972,D_1982,Aus_1982,H_1982,D_1992,Aus_1992,H_1992,D_2000,Aus_2000,H_2000,D_2008,Aus_2008,H_2008,D_2016,Aus_2016,H_2016
1,Bu,1211,8.2,NA,NA,8.1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,1212,11.7,NA,NA,11.6,NA,NA,12.0,NA,NA,12.0,NA,NA,12.1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,1213,16.8,NA,NA,19.2,NA,NA,22.5,NA,NA,26.5,NA,NA,30.1,NA,NA,33.6,NA,NA,36.9,NA,NA,39.2,NA,31.7
1,Bu,1214,15.4,NA,NA,17.2,NA,NA,20.3,NA,NA,22.3,NA,NA,24.7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,1215,7.0,NA,NA,7.1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,1216,12.8,NA,NA,13.0,NA,NA,13.3,NA,NA,13.7,NA,NA,13.8,NA,NA,14.6,NA,18.0,15.6,NA,NA,18.0,NA,19.0
1,Bu,1217,20.6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,1218,22.1,NA,NA,23.7,NA,NA,28.6,NA,NA,31.8,NA,NA,34.9,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,1219,8.2,NA,NA,8.2,NA,NA,8.3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,1220,6.9,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,1221,7.0,NA,NA,7.2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,1222,6.5,NA,NA,6.4,NA,NA,6.4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,1223,18.8,NA,NA,21.0,NA,NA,25.0,NA,NA,28.6,NA,NA,32.1,NA,NA,36.1,NA,NA,40.1,NA,NA,44.3,NA,NA
1,Bu,1224,18.4,NA,NA,20.6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,1225,15.2,NA,NA,16.4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,1226,12.2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,1227,18.5,NA,NA,21.0,NA,NA,24.8,NA,NA,28.7,NA,24.0,32.2,NA,28.0,33.5,NA,NA,34.8,NA,NA,35.9,NA,NA
1,Bu,1301,8.2,NA,NA,8.4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,1302,7.6,NA,NA,7.4,NA,NA,7.4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,1303,22.8,NA,NA,25.4,NA,NA,30.1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,1304,22.2,NA,NA,24.2,NA,NA,28.2,NA,NA,32.0,NA,NA,34.8,NA,NA,36.2,3,NA,NA,NA,NA,NA,NA,NA
1,Bu,1305,6.8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,1306,13.7,NA,NA,13.8,NA,NA,14.2,NA,NA,14.6,NA,NA,14.6,NA,NA,14.8,NA,NA,15.7,NA,NA,18.6,NA,NA
1,Bu,1307,21.1,NA,NA,23.6,NA,NA,27.8,NA,NA,30.8,NA,26.0,33.8,NA,28.0,35.6,NA,NA,37.4,2,30.0,NA,NA,NA
1,Bu,1308,15.8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,1309,21.3,NA,NA,23.8,NA,NA,27.2,NA,NA,30.2,NA,NA,33.5,NA,NA,35.4,NA,NA,38.6,2,NA,NA,NA,NA
1,Bu,1310,7.5,NA,NA,7.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,1311,10.4,NA,NA,10.2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,1312,18.4,NA,NA,19.9,NA,NA,21.9,NA,NA,25.0,NA,NA,27.9,NA,NA,29.6,3,NA,NA,NA,NA,NA,NA,NA
1,Bu,1313,8.6,NA,NA,8.6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,1314,7.8,NA,NA,7.8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,1315,12.4,NA,NA,12.3,NA,NA,13.5,NA,NA,14.2,NA,NA,14.4,7,16.0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,1316,12.2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,1317,13.6,NA,NA,16.8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,1401,12.2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,1402,25.1,NA,NA,26.9,NA,NA,30.3,NA,NA,33.3,NA,NA,35.3,NA,NA,37.5,NA,NA,39.5,2,NA,NA,NA,NA
1,Bu,1403,6.8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,1404,7.8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,1405,6.9,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,1406,22.5,NA,NA,25.4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,1407,16.8,NA,NA,18.5,NA,NA,21.9,NA,NA,25.0,NA,NA,26.9,NA,27.5,27.7,NA,NA,28.7,NA,NA,30.8,NA,NA
1,Bu,1408,17.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,1409,12.0,NA,NA,12.4,NA,NA,13.2,NA,NA,13.1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,1410,7.6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,1411,10.2,NA,NA,10.2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,1412,8.0,NA,NA,7.9,NA,NA,8.0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,1413,7.8,NA,NA,8.0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,1414,15.7,NA,NA,16.9,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,1415,13.8,NA,NA,14.2,NA,NA,14.9,NA,NA,15.2,NA,NA,15.6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,1416,10.0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,1417,12.4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,1418,17.0,NA,NA,19.0,NA,NA,22.4,NA,NA,25.5,NA,NA,27.7,NA,NA,29.7,NA,NA,32.2,NA,NA,34.6,NA,NA
1,Bu,1419,10.6,NA,NA,10.4,NA,NA,10.8,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,1420,19.6,NA,NA,22.1,NA,NA,26.8,NA,NA,31.3,NA,NA,35.1,NA,NA,37.4,NA,NA,40.9,NA,NA,43.9,NA,30.3
1,Bu,1421,19.7,NA,NA,21.4,NA,NA,25.0,NA,NA,28.5,NA,NA,31.7,NA,NA,34.9,3,NA,NA,NA,NA,NA,NA,NA
1,Bu,2001,20.8,NA,NA,23.5,NA,NA,28.0,NA,NA,32.7,NA,NA,35.8,NA,NA,38.2,NA,NA,40.8,NA,30.8,45.0,NA,NA
1,Bu,2002,8.6,NA,NA,8.4,NA,NA,8.6,NA,NA,8.7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2003,10.6,NA,NA,10.6,NA,NA,10.7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2004,17.1,NA,NA,19.0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2005,16.9,NA,NA,18.9,NA,NA,23.5,NA,NA,27.5,NA,NA,32.3,NA,NA,35.3,3,NA,NA,NA,NA,NA,NA,NA
1,Bu,2006,8.2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2007,9.6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2008,8.7,NA,NA,7.9,NA,NA,8.1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2009,12.4,NA,NA,13.4,NA,NA,15.5,NA,NA,17.0,NA,NA,17.7,NA,NA,18.1,NA,NA,19.3,NA,NA,23.4,NA,NA
1,Bu,2010,7.8,NA,NA,7.6,NA,NA,8.0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2011,6.4,NA,NA,6.4,NA,NA,6.4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2012,8.0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2013,19.1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2014,9.2,NA,NA,9.2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2015,8.0,NA,NA,8.0,NA,NA,8.4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2016,8.0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2017,13.0,NA,NA,13.0,NA,NA,13.4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2018,11.5,NA,NA,12.1,NA,NA,12.7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2019,14.8,NA,NA,16.3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2020,8.1,NA,NA,7.4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2021,12.2,NA,NA,12.9,NA,NA,15.0,NA,NA,15.7,NA,NA,16.0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2022,12.2,NA,NA,12.3,NA,NA,12.8,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2101,16.4,NA,NA,18.4,NA,NA,22.5,NA,NA,26.0,NA,NA,29.8,NA,NA,31.7,3,NA,NA,NA,NA,NA,NA,NA
1,Bu,2102,13.8,NA,NA,13.8,NA,NA,14.6,NA,NA,14.7,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2103,9.0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2104,6.6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2105,9.6,NA,NA,9.3,NA,NA,9.3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2106,25.2,NA,NA,27.7,NA,NA,34.4,NA,NA,40.8,NA,NA,46.1,NA,29.5,50.2,NA,31.2,54.9,NA,NA,59.1,NA,NA
1,Bu,2107,20.0,NA,NA,22.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2108,11.6,NA,NA,11.8,NA,NA,13.2,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2109,12.4,NA,NA,12.8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2110,7.6,NA,NA,7.4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2111,13.0,NA,NA,13.4,NA,NA,15.0,NA,NA,15.4,NA,NA,15.3,NA,NA,15.3,1,NA,NA,NA,NA,NA,NA,NA
1,Bu,2112,16.4,NA,NA,17.0,NA,NA,19.2,NA,NA,20.6,NA,NA,21.2,NA,NA,21.5,NA,NA,22.8,NA,NA,24.7,NA,25.4
1,Bu,2113,10.6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2114,17.4,NA,NA,19.6,NA,NA,22.8,NA,NA,26.5,NA,NA,30.6,NA,27.5,34.4,NA,NA,37.6,NA,NA,40.3,NA,30.4
1,Bu,2115,8.0,NA,NA,8.0,NA,NA,8.0,NA,NA,8.0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2116,11.2,NA,NA,11.2,NA,NA,12.0,NA,NA,12.1,NA,NA,12.0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2117,10.8,NA,NA,10.4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2118,9.0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2119,7.6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2120,21.0,NA,NA,23.4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2121,16.6,NA,NA,17.2,NA,NA,19.5,NA,NA,20.7,NA,NA,21.6,NA,NA,22.7,NA,NA,24.2,NA,NA,25.0,NA,NA
1,Bu,2122,6.8,NA,NA,6.7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2123,6.2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2124,12.9,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2125,12.4,NA,NA,13.1,NA,NA,14.5,NA,NA,14.6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2126,16.8,NA,NA,17.6,NA,NA,19.8,NA,NA,21.6,NA,NA,23.5,NA,NA,24.9,NA,NA,25.9,NA,NA,28.5,NA,NA
1,Bu,2127,7.4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2128,15.6,NA,NA,16.7,NA,NA,18.0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2129,20.2,NA,NA,22.0,NA,NA,25.2,NA,NA,29.4,NA,NA,33.1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2130,14.6,NA,NA,15.1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2201,9.2,NA,NA,9.0,NA,NA,9.2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2202,6.6,NA,NA,6.4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2203,7.7,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2204,23.0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2205,6.6,NA,NA,6.6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2206,6.2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2207,21.8,NA,NA,22.4,NA,NA,26.8,NA,NA,30.2,NA,NA,32.9,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2208,7.4,NA,NA,7.4,NA,NA,7.6,NA,NA,7.6,NA,NA,7.6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2209,6.7,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2210,8.2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2211,7.2,NA,NA,7.0,NA,NA,7.1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2212,8.2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2213,12.2,NA,NA,13.8,NA,NA,16.7,NA,NA,19.4,NA,NA,22.0,NA,NA,23.8,3,NA,NA,NA,NA,NA,NA,NA
1,Bu,2214,18.6,NA,NA,21.4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2215,13.6,NA,NA,13.9,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2216,16.6,NA,NA,18.6,NA,NA,22.1,NA,NA,24.2,NA,NA,26.3,NA,26.0,29.1,NA,NA,31.9,NA,27.5,34.4,NA,29.6
1,Bu,2217,9.8,NA,NA,10.0,NA,NA,10.6,NA,NA,10.6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2218,13.0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2219,6.9,NA,NA,7.0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2220,7.5,NA,NA,7.7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2221,17.5,NA,NA,18.3,NA,NA,20.1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2222,10.6,NA,NA,11.3,NA,NA,11.8,NA,NA,12.5,NA,NA,13.2,NA,NA,13.9,NA,NA,14.8,NA,NA,17.7,NA,NA
1,Bu,2223,8.5,NA,NA,8.4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2224,17.8,NA,NA,19.4,NA,NA,20.9,NA,NA,21.5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2301,14.2,NA,NA,14.9,NA,NA,15.2,NA,NA,15.2,5,18.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2302,10.7,NA,NA,10.6,NA,NA,10.6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2303,7.7,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2304,8.5,NA,NA,8.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2305,9.8,NA,NA,9.7,NA,NA,9.8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2306,11.2,NA,NA,10.8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2307,10.8,NA,NA,10.8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2308,8.0,NA,NA,8.0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2309,25.2,NA,NA,29.0,NA,NA,34.8,7,25.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2310,8.1,NA,NA,8.1,NA,NA,8.2,NA,NA,8.4,NA,NA,9.3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2311,11.4,NA,NA,11.8,NA,NA,12.4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2312,14.7,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2313,12.4,NA,NA,13.6,NA,NA,15.1,NA,NA,16.9,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2314,12.4,NA,NA,12.4,NA,NA,12.8,NA,NA,13.4,NA,NA,13.9,NA,18.0,14.2,NA,NA,14.8,NA,NA,18.4,NA,NA
1,Bu,2315,8.2,NA,NA,8.2,NA,NA,8.2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2316,21.8,NA,NA,24.4,NA,NA,29.1,NA,NA,33.8,NA,NA,38.0,NA,29.0,40.8,3,NA,NA,NA,NA,NA,NA,NA
1,Bu,2317,6.8,NA,NA,6.5,NA,NA,6.5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2318,9.0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2319,6.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2320,12.7,NA,NA,13.0,NA,NA,12.9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2321,6.4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2322,9.0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2323,23.8,NA,NA,27.0,NA,NA,32.5,NA,NA,38.2,NA,NA,43.1,NA,NA,47.7,NA,NA,51.9,NA,34.0,57.3,NA,NA
1,Bu,2401,12.6,NA,NA,13.1,NA,NA,14.6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2402,17.1,NA,NA,18.2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2403,18.7,NA,NA,20.5,NA,NA,24.4,NA,23.6,27.3,NA,NA,30.7,NA,NA,33.8,1,NA,NA,NA,NA,NA,NA,NA
1,Bu,2404,7.4,NA,NA,7.2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2405,7.6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2406,14.0,NA,NA,15.0,NA,NA,15.9,NA,NA,17.1,NA,NA,18.1,NA,24.0,18.4,NA,NA,19.4,NA,NA,21.2,NA,NA
1,Bu,2407,12.7,NA,NA,14.4,NA,NA,16.2,NA,NA,17.0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2408,8.4,NA,NA,8.4,NA,NA,8.7,NA,NA,8.7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2409,9.5,NA,NA,10.1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2410,20.2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2411,12.4,NA,NA,12.8,NA,NA,13.3,NA,NA,13.3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
