Bestandeseinheit,Baumart,Baumnummer,D_1957,Aus_1957,H_1957,D_1963,Aus_1963,H_1963,D_1972,Aus_1972,H_1972,D_1982,Aus_1982,H_1982,D_1992,Aus_1992,H_1992,D_2000,Aus_2000,H_2000,D_2008,Aus_2008,H_2008,D_2016,Aus_2016,H_2016
1,Bu,619,18.2,NA,NA,20.2,NA,NA,22.5,NA,23.8,24.7,NA,26.8,26.6,NA,25.0,27.5,NA,NA,28.3,NA,NA,28.7,NA,NA
1,Bu,620,8.8,NA,NA,9.0,NA,NA,9.4,NA,12.1,9.7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,621,7.0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,622,6.7,NA,NA,6.6,NA,NA,8.8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,623,12.9,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,624,6.6,NA,NA,6.5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,625,19.8,NA,NA,22.9,NA,NA,27.4,NA,NA,31.6,NA,NA,36.0,NA,NA,38.5,NA,NA,40.8,NA,NA,42.2,NA,NA
1,Bu,626,5.8,NA,NA,5.6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,627,9.8,NA,NA,10.2,NA,NA,10.1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,628,18.8,NA,NA,20.8,NA,NA,23.9,NA,NA,25.6,NA,NA,26.4,NA,NA,26.4,NA,NA,27.0,NA,NA,27.0,NA,NA
1,Bu,629,7.1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,630,7.4,NA,NA,7.2,NA,NA,7.2,NA,NA,7.2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,631,9.0,NA,NA,9.0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,632,21.8,NA,NA,26.6,NA,NA,32.3,NA,NA,35.7,NA,NA,38.5,NA,NA,40.6,NA,NA,43.0,NA,NA,45.1,NA,NA
1,Bu,633,10.0,NA,NA,10.3,NA,NA,10.4,NA,NA,10.5,NA,NA,10.5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,634,17.8,NA,NA,20.0,NA,NA,22.0,NA,NA,24.0,NA,NA,25.7,NA,NA,26.7,NA,NA,28.9,NA,NA,30.1,NA,NA
1,Bu,701,16.6,NA,NA,19.4,NA,NA,23.9,NA,NA,27.5,NA,NA,31.3,NA,NA,33.9,NA,NA,36.7,NA,NA,39.4,NA,NA
1,Bu,702,6.0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,703,10.2,NA,NA,11.1,NA,NA,11.8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,704,5.2,NA,NA,5.1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,705,13.5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,706,18.0,NA,NA,21.0,NA,NA,25.5,NA,23.9,28.7,NA,26.0,30.9,NA,25.0,31.7,NA,NA,33.5,NA,NA,33.8,NA,NA
1,Bu,707,20.7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,708,10.8,NA,NA,10.6,NA,NA,10.8,NA,NA,10.8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,709,8.7,NA,NA,8.6,NA,NA,8.6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,710,7.6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,711,24.2,NA,NA,26.8,NA,NA,31.1,NA,NA,35.7,NA,NA,39.5,NA,NA,41.8,NA,NA,44.3,NA,29.4,45.8,NA,NA
1,Bu,712,20.2,NA,NA,23.0,NA,NA,26.3,NA,NA,28.2,NA,NA,29.6,NA,NA,30.6,NA,NA,31.5,NA,27.5,32.0,NA,NA
1,Bu,713,12.2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,714,18.0,NA,NA,20.0,NA,NA,23.3,NA,NA,25.7,NA,NA,27.4,NA,NA,28.9,NA,NA,31.5,NA,NA,33.1,NA,NA
1,Bu,715,15.8,NA,NA,17.4,NA,NA,19.3,NA,NA,20.3,NA,NA,20.8,NA,NA,20.8,NA,NA,21.2,NA,NA,21.1,NA,NA
1,Bu,716,18.8,NA,NA,21.8,NA,NA,26.4,NA,NA,29.2,NA,NA,31.8,NA,NA,32.9,NA,NA,34.2,NA,NA,33.5,NA,NA
1,Bu,717,11.6,NA,NA,13.2,NA,NA,15.3,NA,NA,16.9,NA,NA,18.1,NA,NA,18.1,NA,NA,19.2,NA,NA,18.7,NA,NA
1,Bu,718,7.0,NA,NA,7.4,NA,NA,7.6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,719,8.0,NA,NA,8.1,NA,NA,8.2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,720,10.3,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,721,7.3,NA,NA,7.4,NA,NA,7.6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,722,9.9,NA,NA,10.0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,723,8.0,NA,NA,8.8,NA,NA,9.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,724,15.5,NA,NA,15.4,NA,NA,16.7,NA,NA,17.0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,801,7.1,NA,NA,7.8,NA,NA,8.2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,802,6.2,NA,NA,6.0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,803,12.6,NA,NA,13.4,NA,NA,14.3,NA,NA,14.3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,804,7.3,NA,NA,6.7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,805,13.6,NA,NA,15.2,NA,NA,15.5,NA,NA,15.7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,806,11.2,NA,NA,11.2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,807,10.4,NA,NA,11.0,NA,NA,11.2,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,808,8.1,NA,NA,8.0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,809,18.0,NA,NA,20.1,NA,NA,23.4,NA,NA,26.2,NA,NA,29.4,NA,NA,32.4,NA,NA,35.1,NA,29.1,37.1,NA,NA
1,Bu,810,9.9,NA,NA,9.8,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,811,18.8,NA,NA,20.0,NA,NA,21.9,NA,NA,23.6,NA,NA,25.2,NA,NA,26.2,NA,NA,27.0,NA,NA,27.3,NA,NA
1,Bu,812,19.8,NA,NA,21.0,NA,NA,22.2,NA,NA,22.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,813,6.8,NA,NA,6.8,NA,NA,6.8,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,814,19.4,NA,NA,21.8,NA,NA,26.0,NA,NA,29.4,NA,NA,31.9,NA,NA,34.0,NA,NA,36.1,NA,NA,36.7,NA,NA
1,Bu,815,19.4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,901,9.8,NA,NA,10.2,NA,NA,10.4,NA,NA,10.7,NA,NA,10.7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,902,21.8,NA,NA,25.4,NA,NA,30.5,NA,NA,36.0,NA,NA,41.4,NA,NA,44.9,NA,NA,48.3,NA,NA,50.9,NA,NA
1,Bu,903,10.4,NA,NA,10.8,NA,NA,10.8,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,904,15.4,NA,NA,17.9,NA,NA,20.6,NA,NA,23.4,NA,NA,24.9,NA,NA,26.6,NA,NA,28.0,NA,NA,28.9,NA,NA
1,Bu,905,10.9,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,906,7.2,NA,NA,7.2,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,907,7.2,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,908,12.6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,909,13.5,NA,NA,14.2,NA,NA,15.0,NA,NA,15.1,NA,NA,15.4,NA,NA,15.3,NA,NA,15.4,5,NA,NA,NA,NA
1,Bu,910,24.2,NA,NA,28.0,NA,NA,33.1,NA,NA,37.0,NA,NA,42.0,NA,NA,43.0,NA,NA,45.1,NA,NA,46.3,NA,NA
1,Bu,911,17.4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,912,8.7,NA,NA,8.5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,913,10.2,NA,NA,10.6,NA,NA,11.1,NA,NA,11.3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,914,8.9,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,915,8.8,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,916,15.2,NA,NA,17.6,NA,NA,21.1,NA,NA,23.3,NA,NA,25.6,NA,NA,28.2,NA,NA,30.0,NA,30.7,30.9,NA,NA
1,Bu,917,13.2,NA,NA,14.2,NA,NA,15.1,NA,NA,15.6,NA,NA,15.8,NA,NA,15.6,NA,NA,15.9,5,NA,NA,NA,NA
1,Bu,918,5.4,NA,NA,5.4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,919,8.9,NA,NA,8.9,NA,NA,8.9,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,920,14.7,NA,NA,15.4,NA,NA,16.6,NA,NA,16.8,NA,NA,16.9,NA,NA,16.7,2,NA,NA,NA,NA,NA,NA,NA
1,Bu,921,11.4,NA,NA,12.0,NA,NA,13.2,NA,NA,13.8,NA,NA,13.9,NA,NA,13.9,1,NA,NA,NA,NA,NA,NA,NA
1,Bu,922,14.8,NA,NA,16.2,NA,NA,19.3,NA,NA,21.8,NA,NA,24.1,NA,NA,20.7,NA,NA,26.9,NA,NA,27.8,NA,NA
1,Bu,923,10.1,NA,NA,10.1,NA,NA,9.9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,924,19.6,NA,NA,22.2,NA,NA,26.2,NA,NA,30.7,NA,NA,35.9,NA,NA,38.9,NA,NA,43.3,NA,NA,43.9,NA,NA
1,Bu,1001,13.4,NA,NA,14.1,NA,NA,14.6,NA,NA,15.2,NA,NA,15.7,NA,NA,15.8,NA,NA,15.7,5,NA,NA,NA,NA
1,Bu,1002,16.0,NA,NA,16.7,NA,NA,17.4,NA,NA,17.7,NA,NA,17.8,NA,NA,17.7,NA,NA,18.2,NA,NA,18.1,NA,NA
1,Bu,1003,18.4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,1004,11.0,NA,NA,11.3,NA,NA,11.4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,1005,23.2,NA,NA,25.5,NA,NA,28.6,NA,NA,31.0,NA,NA,33.8,NA,NA,34.8,NA,NA,35.8,NA,NA,36.8,NA,NA
1,Bu,1006,11.7,NA,NA,11.8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,1007,9.1,NA,NA,9.4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,1008,17.4,NA,NA,19.2,NA,NA,22.3,NA,NA,24.2,NA,NA,25.7,NA,NA,26.4,NA,NA,27.7,NA,NA,27.7,NA,NA
1,Bu,1009,16.6,NA,NA,19.0,NA,NA,23.2,NA,NA,27.2,NA,NA,30.9,NA,NA,33.2,NA,NA,35.0,NA,NA,36.6,NA,NA
1,Bu,1010,10.5,NA,NA,10.8,NA,NA,10.8,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,1011,5.8,NA,NA,5.7,NA,NA,5.7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,1012,16.9,NA,NA,17.7,NA,NA,18.3,NA,NA,18.6,NA,NA,18.9,NA,NA,19.1,NA,NA,18.9,NA,NA,18.8,NA,NA
1,Bu,1013,18.8,NA,NA,21.9,NA,NA,26.0,NA,NA,30.3,NA,NA,34.5,NA,NA,37.2,NA,NA,40.3,NA,NA,40.2,NA,NA
1,Bu,1014,13.2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,1601,5.4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,1602,16.4,NA,NA,18.9,NA,NA,22.0,NA,NA,24.4,NA,NA,26.7,NA,NA,28.2,NA,NA,29.4,NA,NA,30.3,NA,NA
1,Bu,1603,5.7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,1604,8.7,NA,NA,8.8,NA,NA,8.6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,1605,7.2,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,1606,16.2,NA,NA,19.2,NA,NA,21.3,NA,NA,23.5,NA,NA,26.2,NA,NA,28.0,NA,NA,29.9,NA,NA,30.5,NA,NA
1,Bu,1607,8.3,NA,NA,8.5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,1608,15.2,NA,NA,16.4,NA,NA,16.7,NA,NA,17.0,NA,NA,17.1,NA,NA,17.1,NA,NA,17.4,NA,NA,17.4,NA,NA
1,Bu,1609,6.7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,1610,9.2,NA,NA,8.8,NA,NA,8.8,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,1611,6.0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,1612,6.5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,1613,7.9,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,1614,10.4,NA,NA,11.0,NA,NA,11.5,NA,NA,11.6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,1615,11.0,NA,NA,11.3,NA,NA,11.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,1616,17.9,NA,NA,20.8,NA,NA,24.9,NA,NA,27.6,NA,NA,29.8,NA,NA,30.9,NA,NA,32.2,NA,NA,32.7,NA,NA
1,Bu,1617,14.5,NA,NA,16.0,NA,NA,16.7,NA,NA,16.9,NA,NA,17.1,NA,NA,17.2,NA,NA,17.3,NA,NA,17.3,NA,NA
1,Bu,1618,11.0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,1701,11.6,NA,NA,11.9,NA,NA,11.8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,1702,10.4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,1703,15.4,NA,NA,16.7,NA,NA,18.5,NA,NA,19.4,NA,NA,19.8,NA,NA,19.8,NA,NA,20.2,NA,NA,20.1,NA,NA
1,Bu,1704,10.4,NA,NA,10.4,NA,NA,10.3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,1705,8.6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,1706,10.6,NA,NA,10.8,NA,NA,10.6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,1707,7.5,NA,NA,7.2,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,1708,12.2,NA,NA,12.5,NA,NA,12.7,NA,NA,12.8,NA,NA,12.9,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,1709,6.4,NA,NA,6.6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,1710,9.8,NA,NA,9.8,NA,NA,9.8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,1711,18.3,NA,17.0,20.8,NA,NA,24.6,NA,NA,28.2,NA,NA,31.7,NA,NA,33.3,NA,NA,35.0,NA,NA,36.3,NA,33.9
1,Bu,1712,9.2,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,1713,11.3,NA,NA,11.1,NA,NA,11.2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,1714,13.8,NA,NA,14.7,NA,NA,16.5,NA,NA,17.9,NA,NA,18.5,NA,NA,18.8,NA,NA,19.3,NA,NA,19.6,NA,NA
1,Bu,1715,14.5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,1716,13.4,NA,NA,15.3,NA,NA,18.3,NA,23.0,20.7,NA,26.0,22.6,NA,25.5,23.9,NA,NA,24.9,NA,NA,25.4,NA,NA
1,Bu,1717,6.6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,1718,9.6,NA,NA,9.4,NA,NA,9.5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,1719,21.0,NA,NA,27.7,NA,NA,27.7,NA,NA,31.1,NA,NA,33.7,NA,NA,35.2,NA,NA,36.8,NA,NA,37.4,NA,NA
1,Bu,1720,5.6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,1721,6.2,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,1722,9.2,NA,NA,9.2,NA,NA,9.3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,1723,13.8,NA,NA,14.2,NA,NA,14.9,NA,NA,15.0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,1724,9.5,NA,NA,9.4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,1725,13.4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,1726,10.4,NA,NA,10.3,NA,NA,10.4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,1727,9.7,NA,NA,9.7,NA,NA,9.8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,1728,7.4,NA,NA,7.3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,1729,20.2,NA,NA,22.6,NA,NA,25.8,NA,NA,28.4,NA,NA,31.0,NA,NA,33.3,NA,NA,34.8,NA,NA,35.7,NA,NA
1,Bu,1730,8.0,NA,NA,7.4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,1731,9.4,NA,NA,9.6,NA,NA,9.4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,1732,6.8,NA,NA,6.8,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,1801,10.5,NA,NA,10.8,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,1802,28.0,NA,NA,31.8,NA,NA,37.1,NA,NA,41.9,NA,NA,46.0,NA,NA,48.3,NA,NA,52.1,NA,NA,52.0,NA,NA
