Bestandeseinheit,Baumart,Baumnummer,D_1957,Aus_1957,H_1957,D_1963,Aus_1963,H_1963,D_1972,Aus_1972,H_1972,D_1982,Aus_1982,H_1982,D_1992,Aus_1992,H_1992,D_2000,Aus_2000,H_2000,D_2008,Aus_2008,H_2008,D_2016,Aus_2016,H_2016
1,Bu,5012,18.0,NA,NA,19.0,NA,NA,21.3,NA,NA,23.6,NA,NA,26.2,NA,NA,28.9,NA,NA,32.6,NA,NA,36.0,NA,NA
1,Bu,5013,8.1,NA,NA,8.4,NA,NA,8.7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,5014,13.8,NA,NA,14.3,NA,NA,14.6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,5015,10.8,NA,NA,11.2,NA,NA,11.7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,5016,7.9,NA,NA,7.8,NA,NA,8.0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,5017,12.8,NA,NA,14.0,NA,NA,14.7,NA,NA,15.4,NA,NA,15.8,NA,NA,16.2,NA,NA,17.6,NA,NA,20.5,NA,NA
1,Bu,5018,9.3,NA,NA,9.6,NA,NA,9.3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,5101,7.8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,5102,12.0,NA,NA,12.4,NA,NA,12.9,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,5103,13.2,NA,NA,13.8,NA,NA,14.6,NA,NA,15.3,NA,NA,15.9,NA,NA,16.5,NA,NA,17.7,NA,NA,20.3,NA,NA
1,Bu,5104,8.8,NA,NA,8.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,5105,16.2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,5106,6.5,NA,NA,6.4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,5107,9.4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,5108,16.4,NA,NA,18.1,NA,NA,21.2,NA,NA,24.6,2,25.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,5109,6.6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,5110,7.3,NA,NA,7.3,NA,NA,7.8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,5111,15.5,NA,NA,17.4,NA,NA,20.1,NA,NA,23.4,NA,NA,27.2,NA,NA,30.1,NA,NA,33.0,2,NA,NA,NA,NA
1,Bu,5112,6.0,NA,NA,5.7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,5113,18.8,NA,NA,20.2,NA,NA,23.7,NA,NA,27.1,NA,NA,31.9,NA,NA,33.0,3,NA,NA,NA,NA,NA,NA,NA
1,Bu,5114,8.4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,5115,12.1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,5116,16.9,NA,NA,17.6,NA,NA,18.6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,5117,6.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,5118,25.0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,5119,7.9,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,5120,7.0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,5121,11.0,NA,NA,11.0,NA,NA,11.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,5122,6.8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,5123,6.4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,5124,8.0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,5125,7.7,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,5126,9.4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,5127,9.8,NA,NA,9.6,NA,NA,10.1,NA,NA,10.0,NA,NA,10.1,NA,NA,10.4,1,NA,NA,NA,NA,NA,NA,NA
1,Bu,5128,16.4,NA,NA,18.4,NA,NA,22.7,NA,NA,26.6,NA,NA,30.4,NA,NA,33.5,NA,NA,35.9,NA,NA,40.1,NA,NA
1,Bu,5129,21.0,NA,NA,23.3,NA,NA,27.6,NA,NA,32.5,NA,NA,36.9,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,5130,14.2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,5201,8.8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,5202,17.2,NA,NA,19.0,NA,NA,21.0,NA,NA,22.8,NA,NA,24.3,NA,NA,25.8,3,NA,NA,NA,NA,NA,NA,NA
1,Bu,5203,12.2,NA,NA,12.6,NA,NA,12.7,NA,NA,12.8,NA,NA,12.9,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,5204,9.6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,5205,12.4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,5206,21.2,NA,NA,23.4,NA,NA,27.3,NA,NA,30.7,NA,NA,33.5,NA,NA,36.0,NA,NA,39.1,NA,NA,41.2,NA,NA
1,Bu,5207,6.8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,5208,12.5,NA,NA,12.7,NA,NA,13.4,NA,NA,13.8,NA,NA,13.9,NA,NA,14.5,NA,NA,15.3,NA,NA,17.7,NA,NA
1,Bu,5209,14.6,NA,NA,15.8,NA,NA,18.0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,5210,10.0,NA,NA,9.8,NA,NA,10.3,NA,NA,10.3,NA,NA,10.4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,5211,8.4,NA,NA,8.3,NA,NA,8.4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,5212,9.9,NA,NA,10.0,NA,NA,10.4,NA,NA,10.3,NA,NA,10.3,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,5213,9.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,5214,11.0,NA,NA,11.3,NA,NA,12.2,NA,NA,12.2,NA,NA,12.4,NA,NA,13.0,NA,NA,13.7,NA,NA,16.3,NA,NA
1,Bu,5215,8.2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,5216,6.8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,5217,8.8,NA,NA,8.8,NA,NA,9.4,NA,NA,9.3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,5218,18.5,NA,NA,20.8,NA,NA,25.2,NA,NA,30.0,NA,NA,34.7,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,5219,9.2,NA,NA,9.3,NA,NA,9.4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,5220,14.2,NA,NA,15.0,NA,NA,17.2,NA,NA,20.2,NA,NA,23.4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,5221,8.9,NA,NA,8.6,NA,NA,9.0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,5222,19.7,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,5223,7.2,NA,NA,7.4,NA,NA,7.4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,5224,7.2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,5225,18.6,NA,NA,20.4,NA,NA,22.4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,5226,20.5,NA,NA,21.9,NA,NA,24.4,NA,NA,27.7,NA,NA,31.1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,5227,14.6,NA,NA,15.8,NA,NA,16.6,NA,19.8,18.0,NA,NA,20.3,NA,NA,22.6,3,NA,NA,NA,NA,NA,NA,NA
1,Bu,5228,9.2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,5229,10.4,NA,NA,10.4,NA,NA,10.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,5301,12.6,NA,NA,12.7,NA,NA,12.8,NA,NA,12.7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,5302,20.8,NA,NA,23.0,NA,NA,27.1,NA,NA,31.9,NA,NA,36.9,NA,NA,41.4,3,NA,NA,NA,NA,NA,NA,NA
1,Bu,5303,8.4,NA,NA,8.3,NA,NA,8.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,5304,6.3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,5305,6.2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,5306,10.0,NA,NA,10.2,NA,NA,10.4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,5307,19.9,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,5308,14.0,NA,NA,14.9,NA,NA,17.2,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,5309,12.4,NA,NA,12.6,NA,NA,13.8,NA,NA,14.2,NA,NA,14.5,NA,NA,17.6,NA,NA,17.9,NA,NA,21.8,NA,NA
1,Bu,5310,7.8,NA,NA,7.8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,5311,8.4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,5312,11.2,NA,NA,11.6,NA,NA,13.4,NA,17.0,14.4,NA,NA,14.9,NA,NA,15.5,NA,NA,17.3,NA,NA,20.2,NA,NA
1,Bu,5313,7.4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,5314,10.6,NA,NA,10.4,NA,NA,11.1,NA,NA,11.1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,5315,5.6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,5316,5.8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,5317,7.8,NA,NA,7.8,NA,NA,9.2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,5318,11.3,NA,NA,11.6,NA,NA,13.5,NA,NA,14.7,NA,NA,15.7,NA,NA,15.9,NA,NA,16.4,7,NA,NA,NA,NA
1,Bu,5319,15.3,NA,NA,15.8,2,19.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,5320,7.6,NA,NA,7.6,NA,NA,8.4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,5321,14.2,NA,NA,15.4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,5322,11.6,NA,NA,12.0,NA,NA,13.7,NA,NA,15.3,NA,NA,16.8,NA,NA,17.9,NA,NA,20.0,NA,NA,23.0,NA,NA
1,Bu,5323,6.9,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,5324,16.2,NA,NA,18.6,NA,NA,22.6,NA,NA,27.4,NA,NA,32.2,NA,NA,35.0,NA,NA,38.0,NA,NA,41.3,NA,NA
1,Bu,5325,14.0,NA,NA,14.3,NA,NA,14.4,NA,NA,14.4,NA,NA,14.6,NA,NA,14.7,NA,NA,16.4,6,NA,NA,NA,NA
1,Bu,5326,18.6,NA,NA,19.6,NA,NA,22.3,NA,NA,25.0,NA,NA,29.3,NA,NA,32.5,NA,NA,36.6,7,NA,NA,NA,NA
1,Bu,5327,20.1,NA,NA,23.3,NA,NA,27.3,NA,NA,31.7,2,27.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,5401,7.8,NA,NA,7.8,NA,NA,7.9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,5402,12.0,NA,NA,12.0,NA,NA,12.6,NA,NA,13.4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,5403,16.4,NA,NA,18.0,NA,NA,20.6,NA,NA,23.8,NA,NA,27.7,NA,NA,30.6,3,NA,NA,NA,NA,NA,NA,NA
1,Bu,5404,11.2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,5405,18.2,NA,NA,21.0,NA,NA,26.4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,5406,9.6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,5407,10.2,NA,NA,10.0,NA,NA,10.3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,5408,7.6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,5409,10.2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,5410,12.6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,5411,11.0,NA,NA,11.0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,5412,7.9,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,5413,23.3,NA,NA,26.5,NA,NA,31.5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,5414,15.4,NA,NA,17.2,NA,NA,17.7,NA,NA,20.1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,5415,7.6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,5416,16.2,NA,NA,17.2,NA,NA,19.3,NA,NA,21.5,NA,NA,26.2,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,5417,16.8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,5418,8.8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,5419,14.0,NA,NA,14.5,NA,NA,15.8,NA,NA,16.8,NA,NA,17.7,NA,NA,18.9,NA,NA,19.8,NA,NA,20.6,NA,NA
1,Bu,5420,12.2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,5421,13.8,NA,NA,15.0,NA,NA,16.0,NA,NA,17.6,NA,NA,19.7,NA,NA,20.4,NA,NA,21.3,NA,NA,22.3,NA,NA
1,Bu,5422,9.8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,6001,9.6,NA,NA,9.2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,6002,12.0,NA,NA,12.2,NA,NA,12.3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,6003,6.8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,6004,18.8,NA,NA,20.8,NA,NA,24.5,NA,NA,27.3,NA,NA,30.6,NA,NA,32.1,NA,NA,37.3,NA,NA,43.9,NA,NA
1,Bu,6005,20.9,NA,NA,23.1,NA,NA,27.4,NA,NA,30.9,NA,NA,34.9,NA,NA,37.6,NA,NA,41.6,5,NA,NA,NA,NA
1,Bu,6006,12.1,NA,NA,12.9,NA,NA,12.9,NA,NA,13.9,NA,NA,13.9,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,6007,7.4,NA,NA,7.6,NA,NA,7.7,NA,NA,7.6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,6008,22.2,NA,NA,24.6,NA,NA,27.4,NA,NA,29.4,7,23.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,6009,8.2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,6010,13.9,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,6011,10.8,NA,NA,11.1,NA,NA,11.8,NA,NA,11.5,NA,NA,11.6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,6012,20.0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,6013,9.7,NA,NA,9.4,NA,NA,9.8,NA,NA,9.8,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,6014,10.3,NA,NA,10.3,NA,NA,10.2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,6015,21.4,NA,NA,23.2,NA,NA,26.0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,6016,13.2,NA,NA,14.3,NA,NA,17.0,NA,NA,20.4,NA,NA,24.9,NA,NA,28.6,3,NA,NA,NA,NA,NA,NA,NA
1,Bu,6101,14.2,NA,NA,15.4,NA,NA,15.8,NA,NA,16.8,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,6102,8.2,NA,NA,8.0,NA,NA,8.2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,6103,17.4,NA,NA,18.4,NA,NA,21.1,NA,NA,23.3,NA,NA,25.6,NA,NA,26.9,NA,NA,26.7,NA,NA,26.5,NA,NA
1,Bu,6104,12.0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,6105,8.7,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,6106,8.5,NA,NA,8.5,NA,NA,8.3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,6107,18.4,NA,NA,20.8,NA,NA,25.0,NA,NA,28.8,NA,NA,32.2,NA,NA,33.4,NA,NA,35.8,2,29.6,NA,NA,NA
1,Bu,6108,14.3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,6109,16.2,NA,NA,17.2,NA,NA,17.6,NA,NA,17.8,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,6110,9.4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,6111,23.4,NA,NA,25.2,NA,NA,29.7,NA,NA,34.0,NA,NA,38.0,NA,NA,41.0,NA,NA,44.9,NA,NA,48.7,NA,NA
1,Bu,6112,8.3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,6113,16.8,NA,NA,18.1,NA,NA,19.2,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,6114,6.5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,6115,8.0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,6116,18.6,NA,NA,19.6,NA,NA,22.3,NA,NA,25.0,NA,NA,26.5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,6117,8.5,NA,NA,8.4,NA,NA,8.4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,6118,21.9,NA,NA,22.8,NA,NA,26.5,NA,NA,29.8,NA,NA,33.0,NA,NA,34.9,NA,NA,37.9,2,NA,NA,NA,NA
1,Bu,6201,9.1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,6202,10.8,NA,NA,11.3,NA,NA,11.6,NA,NA,11.8,NA,NA,11.7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,6203,11.8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,6204,8.0,NA,NA,7.9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
